		(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)	(33)	(34)	(35)	(36)	(37)	(38)	(39)	(40)	(41)	(42)	(43)	(44)	(45)	(46)	(47)	(48)	(49)	(50)	(51)	(52)	(53)	(54)	(55)	(56)	(57)	(58)	(59)	(60)	(61)	(62)	(63)	(64)	(65)	(66)	(67)	(68)	(69)	(70)	(71)	(72)	(73)	(74)	(75)	(76)	(77)	(78)	(79)	(80)	(81)	(82)	(83)	(84)	(85)	(86)	(87)	(88)	(89)	(90)	(91)	(92)	(93)	(94)	(95)	(96)	(97)	(98)	(99)	(100)	(101)	(102)	(103)	(104)	(105)	(106)	(107)	(108)	(109)	(110)	(111)	(112)	(113)	(114)	(115)	(116)	(117)	(118)	(119)	(120)	(121)	(122)	(123)	(124)	(125)	(126)	(127)	(128)	(129)	(130)	(131)	(132)	(133)	(134)	(135)	(136)	(137)	(138)	(139)	(140)	(141)	(142)	(143)	(144)	(145)	(146)	(147)	(148)	(149)	(150)	(151)	(152)	(153)	(154)	(155)	(156)	(157)	(158)	(159)	(160)	(161)	(162)	(163)	(164)	(165)	(166)	(167)	(168)	(169)	(170)	(171)	(172)	(173)	(174)	(175)	(176)	(177)	(178)	(179)	(180)	(181)	(182)	(183)	(184)	(185)	(186)	(187)	(188)	(189)	(190)	(191)	(192)	(193)	(194)	(195)	(196)	(197)	(198)	(199)	(200)	(201)	(202)	(203)	(204)	(205)	(206)	(207)	(208)	(209)	(210)	(211)	(212)	(213)	(214)	(215)	(216)	(217)	(218)	(219)	(220)	(221)	(222)	(223)	(224)	(225)	(226)	(227)	(228)	(229)	(230)	(231)	(232)	(233)	(234)	(235)	(236)	(237)	(238)	(239)	(240)	(241)	(242)	(243)	(244)	(245)	(246)	(247)	(248)	(249)	(250)	(251)	(252)	(253)	(254)	(255)	(256)	(257)	(258)	(259)	(260)	(261)	(262)	(263)	(264)	(265)	(266)	(267)	(268)	(269)	(270)	(271)	(272)	(273)	(274)	(275)	(276)	(277)	(278)	(279)	(280)	(281)	(282)	(283)	(284)	(285)
VARIABLES	LABELS	ps_bathroom	ps_fembathroom	ps_confidential	ps_femconfidential	ps_electricity	ps_fourwheeler	ps_twowheeler	ps_computer	ps_seating	ps_cleaning	ps_water	ps_barrack	ps_fembarrack	ps_suffbarrack	ps_storage	ps_evidence	ps_phone	ps_lockup	ps_femlockup	ps_shelter	ps_femshelter	ps_cctv	ps_new_cctv	ps_fir	po_m_headconstable	po_f_headconstable	po_tot_headconstable	po_m_wtconstable	po_f_wtconstable	po_tot_wtconstable	po_m_constable	po_f_constable	po_tot_constable	po_m_asi	po_f_asi	po_tot_asi	po_m_si	po_f_si	po_tot_si	po_m_ins	po_f_ins	po_tot_ins	po_m_sho	po_f_sho	po_tot_sho	e2latitude	e2longitude	e2altitude	e2accuracy	po_grandtotal	median_officers	above_median_officers	po_rank	ps_confirm	ps_type	po_age	po_highest_educ	bp_years_of_service	bp_months_of_service	ps_years_of_service	ps_months_of_service	po_birth_state	po_birth_district	time_to_last_training	tr_investigation	tr_communication	tr_personal_dev	tr_mediation	tr_computer_technical	tr_physical	tr_legal	tr_gender	tr_covid	q109__888	tr_dont_know	tr_refused_ans	tr_agency	tr_other_state_police	tr_days_weeks_months	tr_duration	dv1_internal_matter	dv1_common_incident	dv1_fears_beating	dv2_goes_without_informing	dv2_neglects_children	dv2_burns_food	dv2_argues	dv2_refuses_sex	dv_complaint_relative	sa_burden_proof	eviction_dv	fem_shelter	verbal_abuse_public	verbal_abuse_ipc	sa_identity_leaked	sa_identity_ipc	land_false	land_compromise	land_false_sa	premarital_false	premarital_socially_unacceptable	premarital_framing	believable_with_relative	fem_cases_overattention	eq_1	eq_2	eq_3	eq_4	eq_5	eq_6	gbv_abusive_beh_new	gbv_police_help_new	gbv_true	gbv_fem_fault	gbv_empathy	non_gbv_true	non_gbv_fem_fault	non_gbv_empathy	non_gbv_fir_new	pri_1	pri_2	pri_3	pri_4	pri_5	pri_6	pri_7	pri_8	pri_9	openness_1	openness_2	openness_3	openness_4	openness_5	openness_6	openness_7	openness_8	openness_9	sdb_1	sdb_2	sdb_3	sdb_4	sdb_5	sdb_6	sdb_7	sdb_8	sdb_9	sdb_10	sdb_11	sdb_12	sdb_13	gad_1	gad_2	gad_3	gad_4	gad_5	gad_6	gad_7	caste_fault_new	caste_police_help_new	caste_true	caste_framing_man	caste_empathy	phq_1	phq_2	phq_3	phq_4	phq_5	phq_6	phq_7	phq_8	phq_9	discuss_spouse	discuss_topics	bp_effectiveness	transfer_request	same_home_district	po_marital_status	if_children	num_sons	num_daughters	tot_num_children	po_caste	marital_status1	marital_status2	marital_status3	marital_status4	caste1	caste2	caste3	caste4	caste5	po_subcaste1	po_subcaste2	po_subcaste3	po_subcaste4	po_subcaste5	po_subcaste6	po_subcaste7	po_subcaste8	po_subcaste9	po_subcaste10	po_subcaste11	po_subcaste12	po_subcaste13	po_subcaste14	po_subcaste15	po_subcaste16	po_subcaste17	po_subcaste18	po_subcaste19	po_subcaste20	po_subcaste21	po_subcaste22	po_subcaste23	po_subcaste24	po_subcaste25	po_subcaste26	po_subcaste27	po_subcaste28	po_subcaste29	po_subcaste30	po_subcaste31	po_subcaste32	po_subcaste33	po_subcaste34	po_subcaste35	po_subcaste36	po_subcaste37	po_subcaste38	po_subcaste39	po_subcaste40	po_subcaste41	po_subcaste42	po_subcaste43	po_subcaste44	po_subcaste45	po_subcaste46	po_subcaste47	po_subcaste48	po_subcaste49	po_subcaste50	po_subcaste51	po_subcaste52	po_subcaste53	po_subcaste54	po_subcaste55	po_subcaste56	po_subcaste57	po_subcaste58	po_subcaste59	po_subcaste60	po_subcaste61	po_subcaste62	po_subcaste63	po_subcaste64	po_subcaste65	po_subcaste66	po_subcaste67	po_subcaste68	po_subcaste69	po_subcaste70	po_subcaste71	po_subcaste72	po_subcaste73	po_subcaste74	po_subcaste75	po_subcaste76	po_subcaste77	po_subcaste78	po_subcaste79	po_subcaste80	po_subcaste81	po_subcaste82	po_subcaste83	po_subcaste84	po_subcaste85	po_subcaste86	po_subcaste87	po_subcaste88	po_subcaste89	po_subcaste90	po_subcaste91	po_subcaste92	po_subcaste93	po_subcaste94
																																																																																																																																																																																																																																																																																														
1001b.ps_dist#0b.strata		0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
		(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)
1001b.ps_dist#1.strata		-0.137	-0.067	0.068	-0.266**	0.042	1.196***	0.946	15.046	0.113	0.001	0.171	0.266	0.030	-0.558***	0.023	0.283**	0.000	0.177	-0.009	0.024	-0.250**	3.730		280.229***	-0.118	0.003	-0.115	0.439	-0.001	0.438	14.026***	5.226***	19.251***	5.227***	0.251	5.477***	5.141***	0.004	5.145***	0.096	0.000	0.096	0.126	-0.001	0.126	0.080	0.004	-8.194	-233.354	30.418***	0.000***	1.000***	-0.155	-0.000	-1.039*	-0.080	-22.356*	-0.350	-0.489	-0.081	-0.716	1.247**	24.708**	-7.983	0.041	0.058	0.030	-0.001	-0.198**	0.229**	0.014	0.043	0.027	-0.199**	0.000	0.000	42.761	8.000***	0.531**	1.610	-0.033	-0.253	0.081	0.111	9.438	0.102	0.055	0.074	0.008	-0.137	0.014	-0.119	-11.350	-138.545**	-9.816	-24.766	-5.229	33.551	4.664	24.315	-1.310	-3.671	-0.348	0.028	0.115	-0.086	-0.313	8.816	-0.077	0.030	0.172	-0.053	0.165	9.177	0.199	-0.096	0.292	0.026	-0.105	0.002	-0.102	-0.144	-0.154**	-0.046	-0.199***	-0.029	-0.049	0.148***	-0.247**	0.010	9.279	9.606	-0.114	-8.125	-0.746*	-0.025	-0.037	-0.035	-0.084	-0.064	0.006	-0.007	-0.019	-0.038*	0.087***	-0.044	-0.013	0.018	0.047	0.039	0.015	-0.003	-0.031	0.012	-0.036	-0.023	-0.018	-0.140	-0.064	-0.122	9.379	-0.050	-8.708	-0.287	-8.516	18.394*	8.998	-8.535	0.027	-12.704	-12.605	-0.079	-36.777*	0.165	-0.128	30.988	-8.510	-8.961	-0.133	0.290	0.158	1.903	0.013	-0.048	0.118	-0.094	-0.003	-0.010	0.023	0.075	-0.085	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.014	0.000	-0.000	0.012	0.000	0.000	0.000	-0.000	-0.000	0.012	0.000	0.000	0.000	-0.003	0.012	0.000	0.000	0.000	0.000	0.012	0.000	-0.000	-0.014	-0.000	-0.000	0.000	-0.014	-0.000	-0.000	-0.000	-0.000	-0.014	-0.000	-0.000	-0.000	-0.014	-0.014	-0.002	0.000	-0.000	0.012	-0.000	-0.000	0.026	-0.014	0.000	-0.000	0.013	0.000	0.000	-0.000	0.012	0.012	-0.000	0.012	-0.000	0.000	-0.000	-0.002	0.000	-0.014	0.012	0.013	0.013	-0.000	0.000	0.000	0.013	-0.000	-0.000	-0.014	0.012	-0.000	-0.014	-0.000	-0.014	-0.000	-0.000	0.011	0.000	0.013	0.000	-0.000	0.012	-0.000	-0.000	0.012
		(0.136)	(0.154)	(0.265)	(0.121)	(0.042)	(0.388)	(0.727)	(12.379)	(0.083)	(0.012)	(0.107)	(0.211)	(0.251)	(0.201)	(0.214)	(0.123)	(0.001)	(1.397)	(0.170)	(0.251)	(0.122)	(4.325)		(83.897)	(0.540)	(0.026)	(0.523)	(0.310)	(0.007)	(0.309)	(2.068)	(1.409)	(2.577)	(1.356)	(0.211)	(1.441)	(1.224)	(0.038)	(1.219)	(0.142)	(0.000)	(0.142)	(0.089)	(0.005)	(0.089)	(0.066)	(0.067)	(13.783)	(158.659)	(4.792)	(0.000)	(0.000)	(0.117)	(0.001)	(0.540)	(0.883)	(12.251)	(0.987)	(0.694)	(0.167)	(0.461)	(0.589)	(11.459)	(7.519)	(0.096)	(0.051)	(0.026)	(0.003)	(0.083)	(0.104)	(0.148)	(0.048)	(0.024)	(0.087)	(0.000)	(0.000)	(41.288)	(0.000)	(0.222)	(1.581)	(0.419)	(0.662)	(0.340)	(0.927)	(9.378)	(0.931)	(0.519)	(0.705)	(0.043)	(0.538)	(0.776)	(1.029)	(17.153)	(58.235)	(35.174)	(78.094)	(26.353)	(21.197)	(17.301)	(24.720)	(21.808)	(13.113)	(0.574)	(0.071)	(0.082)	(0.498)	(0.555)	(9.042)	(0.910)	(0.989)	(0.230)	(0.579)	(0.309)	(9.084)	(0.536)	(0.556)	(1.010)	(0.492)	(0.956)	(0.019)	(0.131)	(0.096)	(0.078)	(0.056)	(0.061)	(0.064)	(0.071)	(0.053)	(0.117)	(0.393)	(9.111)	(8.752)	(0.372)	(6.613)	(0.378)	(0.365)	(0.106)	(0.147)	(0.079)	(0.082)	(0.071)	(0.032)	(0.066)	(0.022)	(0.021)	(0.059)	(0.060)	(0.038)	(0.074)	(0.068)	(0.846)	(0.394)	(0.415)	(0.445)	(0.350)	(0.903)	(0.328)	(1.264)	(0.933)	(0.191)	(9.127)	(1.311)	(7.843)	(1.496)	(6.585)	(10.587)	(9.059)	(6.342)	(0.171)	(9.956)	(11.670)	(0.776)	(21.246)	(0.736)	(1.128)	(31.187)	(7.914)	(6.536)	(0.091)	(0.208)	(0.233)	(15.812)	(0.012)	(0.044)	(0.110)	(0.101)	(0.024)	(0.092)	(0.029)	(0.055)	(0.085)	(0.000)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.013)	(0.001)	(0.001)	(0.011)	(0.001)	(0.001)	(0.002)	(0.001)	(0.001)	(0.011)	(0.001)	(0.001)	(0.000)	(0.030)	(0.010)	(0.001)	(0.000)	(0.001)	(0.001)	(0.011)	(0.001)	(0.001)	(0.014)	(0.001)	(0.001)	(0.001)	(0.013)	(0.001)	(0.001)	(0.001)	(0.001)	(0.013)	(0.001)	(0.001)	(0.001)	(0.013)	(0.014)	(0.022)	(0.001)	(0.001)	(0.010)	(0.002)	(0.001)	(0.024)	(0.014)	(0.001)	(0.001)	(0.010)	(0.000)	(0.000)	(0.001)	(0.010)	(0.010)	(0.001)	(0.010)	(0.001)	(0.001)	(0.001)	(0.017)	(0.001)	(0.012)	(0.011)	(0.010)	(0.012)	(0.001)	(0.001)	(0.001)	(0.010)	(0.001)	(0.001)	(0.014)	(0.011)	(0.001)	(0.012)	(0.001)	(0.013)	(0.001)	(0.000)	(0.021)	(0.001)	(0.012)	(0.001)	(0.001)	(0.011)	(0.001)	(0.001)	(0.009)
1005.ps_dist#0b.strata		-0.253***	-0.393***	0.166	0.168	0.042	0.343*	-14.952	-59.580	-0.022	0.001	0.020	-0.097	-0.090	-0.356**	-0.068	-0.160	-0.067	-15.573	-0.515***	0.167	-0.033	-46.163	-0.000	120.868***	-0.548**	0.002	-0.546**	-0.068	-0.000	-0.068	-4.602***	-0.164	-4.766***	-0.699	0.030	-0.668	-0.618	0.189**	-0.429	-0.012	0.000	-0.012	0.014	0.059	0.073	-0.521***	0.773***	-28.431**	-234.473	-6.416**	-14.000***	0.000***	0.193	-0.000	-0.257***	2.982***	-6.757	2.739**	-0.940*	0.284*	-0.450	1.011**	19.896**	0.557*	-0.028	0.070**	0.036	-0.001	-0.106	-0.003	0.177	-0.009	-0.001	-0.162*	0.000	0.000	26.891	3.000	0.519***	2.829**	0.045	-0.082	-0.011	0.063	9.372	0.068	0.027	-7.424	-0.020	0.019	0.048	-0.045	-8.640	-76.609	20.218	-75.034	5.619	12.178	-38.713	-32.269	-49.375	-58.009	-7.788	0.054	-0.038	0.063	0.015	9.191	0.182	-0.217	-14.828	-7.481	-15.010	1.897	-7.357	-7.410	-7.255	-14.915	-7.610	-0.008	-0.066	-0.217***	-0.062	0.025	-0.080	-0.045	-0.044	0.140*	-0.112	-0.086	4.256	4.425	-0.184	0.101	-0.248	0.143	-0.045	-0.142	-0.157**	-0.117	0.037	-0.011	0.022	-0.052**	0.097***	0.011	0.028	0.014	0.088	-0.010	0.253	0.218	0.179	0.115	0.058	0.041	0.126	-7.500	-7.449	-22.435	1.679	-7.416	-15.143	-15.102	-0.021	18.388*	9.062	-5.040	0.040	-0.154	-7.514	-0.116	0.076	0.007	-0.224	30.152	-0.032	-15.107*	-0.226**	0.147	-0.079	-1.183	0.000	-0.104***	0.186*	-0.097	0.002	-0.058	0.025	-0.002	0.033	0.015	0.008	-0.000	0.000	0.000	-0.000	-0.000	-0.006	0.000	0.007	-0.000	0.000	0.000	0.015	0.007	-0.000	-0.000	0.000	0.000	0.007	-0.028	-0.000	0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	-0.014	-0.000	-0.000	0.000	-0.014	-0.000	-0.000	0.007	0.007	-0.014	-0.000	-0.000	-0.000	-0.014	-0.014	0.047*	0.000	-0.000	0.022*	0.015	-0.000	0.000	-0.006	0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.007	0.000	-0.000	0.016	0.000	-0.014	-0.000	0.000	0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.014	-0.000	-0.000	-0.006	0.007	-0.014	0.015	0.037**	-0.006	0.000	0.007	0.000	-0.000	-0.000	0.007	-0.000	-0.000
		(0.096)	(0.126)	(0.171)	(0.162)	(0.042)	(0.185)	(15.112)	(36.466)	(0.109)	(0.008)	(0.125)	(0.192)	(0.170)	(0.144)	(0.155)	(0.157)	(0.047)	(15.066)	(0.133)	(0.161)	(0.155)	(33.378)	(0.000)	(35.337)	(0.266)	(0.017)	(0.264)	(0.172)	(0.004)	(0.174)	(1.403)	(1.005)	(1.691)	(0.578)	(0.030)	(0.577)	(0.903)	(0.089)	(0.904)	(0.052)	(0.000)	(0.052)	(0.110)	(0.057)	(0.097)	(0.092)	(0.048)	(12.516)	(158.290)	(2.579)	(0.000)	(0.000)	(0.120)	(0.001)	(0.076)	(0.955)	(6.547)	(1.087)	(0.561)	(0.158)	(0.497)	(0.464)	(8.557)	(0.330)	(0.071)	(0.031)	(0.024)	(0.002)	(0.090)	(0.084)	(0.144)	(0.040)	(0.001)	(0.088)	(0.000)	(0.000)	(44.245)	(.)	(0.181)	(1.357)	(0.231)	(0.419)	(0.268)	(0.621)	(9.302)	(0.612)	(0.345)	(7.449)	(0.026)	(0.357)	(0.480)	(0.539)	(16.529)	(64.445)	(17.695)	(82.475)	(22.312)	(23.680)	(26.383)	(39.798)	(37.971)	(35.059)	(7.576)	(0.081)	(0.056)	(0.365)	(0.323)	(9.050)	(0.637)	(0.565)	(9.985)	(7.427)	(10.075)	(11.677)	(7.411)	(7.454)	(7.406)	(10.029)	(7.424)	(0.018)	(0.101)	(0.062)	(0.077)	(0.054)	(0.053)	(0.058)	(0.072)	(0.073)	(0.116)	(0.246)	(10.380)	(9.999)	(0.358)	(0.325)	(0.339)	(0.233)	(0.122)	(0.086)	(0.077)	(0.073)	(0.077)	(0.032)	(0.073)	(0.021)	(0.036)	(0.038)	(0.055)	(0.055)	(0.084)	(0.068)	(0.563)	(0.263)	(0.288)	(0.290)	(0.268)	(0.600)	(0.263)	(7.429)	(7.408)	(15.688)	(11.704)	(7.420)	(10.348)	(10.202)	(0.770)	(10.569)	(9.052)	(5.137)	(0.114)	(0.946)	(7.280)	(0.466)	(0.381)	(0.463)	(0.767)	(30.398)	(0.988)	(8.182)	(0.107)	(0.142)	(0.173)	(17.228)	(0.001)	(0.031)	(0.101)	(0.092)	(0.026)	(0.051)	(0.029)	(0.061)	(0.066)	(0.010)	(0.007)	(0.000)	(0.001)	(0.000)	(0.000)	(0.000)	(0.015)	(0.001)	(0.007)	(0.000)	(0.000)	(0.000)	(0.014)	(0.007)	(0.000)	(0.000)	(0.000)	(0.000)	(0.007)	(0.027)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.013)	(0.000)	(0.000)	(0.000)	(0.013)	(0.000)	(0.000)	(0.007)	(0.007)	(0.013)	(0.000)	(0.000)	(0.000)	(0.013)	(0.014)	(0.028)	(0.000)	(0.000)	(0.012)	(0.015)	(0.000)	(0.004)	(0.016)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.001)	(0.001)	(0.000)	(0.000)	(0.007)	(0.001)	(0.000)	(0.021)	(0.000)	(0.012)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.000)	(0.014)	(0.000)	(0.000)	(0.014)	(0.007)	(0.013)	(0.015)	(0.014)	(0.015)	(0.000)	(0.008)	(0.000)	(0.000)	(0.000)	(0.007)	(0.000)	(0.001)
1005.ps_dist#1.strata		-0.047	-0.194	0.219	0.110	0.042	0.825***	-22.688	0.361	0.064	-0.053	0.015	0.069	-0.092	-0.568***	0.023	0.026	0.000	-0.073	-0.074	0.189	0.042	0.610	1.000***	351.462***	0.094	0.538	0.632	0.254	0.064	0.318*	0.989	2.632***	3.621*	0.337	0.152	0.489	1.202	1.497***	2.699**	0.069	0.000	0.069	0.125	0.000	0.125	-0.454***	0.776***	-42.079***	-233.433	7.952***	-14.000***	1.000***	0.150	-0.000	-0.015	2.342**	-15.319	2.187**	-0.394	0.183	-0.146	0.713**	13.159**	-16.830	-0.044	0.013	0.027	-0.001	-0.050	0.036	0.108	-0.044	-0.001	-0.092	0.000	0.000	19.509	-18.600***	0.565***	3.453**	0.113	-0.002	0.012	-0.010	9.260	0.012	-0.002	-0.002	0.029	-5.852	-11.637	-3.955	-9.482	-51.360	-13.180	-168.775**	28.276	28.496	-5.432	-2.322	-6.580	-12.501	-0.318	0.023	0.008	-3.952	-0.158	8.863	-4.080	-4.323	-7.587	0.157	-3.779	5.278	0.173	-0.048	-3.633	-5.798	-3.977	-0.004	-0.099	-0.069	0.000	0.050	-0.087*	-0.020	-0.056	0.079	-0.164	-3.983	5.348	9.227	-0.513	-0.039	-0.566*	-3.721	-0.050	-0.088	-0.094	-0.013	0.168**	0.009	0.039	-0.006	0.058***	-0.003	-0.027	0.045	0.132	-0.007	-3.439	-3.747	-3.756	-3.654	-3.723	-9.593	-3.800	-7.721	-3.766	-7.852	1.239	-7.719	-7.838	-7.745	-7.674	10.999	-10.323	-7.636	-13.464	-7.822	-15.613*	-7.685	-7.245	-7.670	-11.879	31.285	-11.654	-8.167	-0.212**	0.172	-0.040	-0.818	0.018	-0.088***	0.110	-0.045	0.001	-0.058	0.013	-0.012	0.056	0.006	0.000	0.006	0.006	0.000	0.000	0.006	-0.014	0.006	0.000	0.000	0.006	0.006	0.029***	0.000	0.000	0.006	0.006	0.006	0.012	-0.022	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	-0.014	0.000	0.000	0.006	-0.014	0.006	0.000	0.006	0.006	-0.014	0.000	0.000	0.000	-0.014	-0.008	0.007	0.000	0.000	-0.000	0.000	0.000	0.018*	-0.014	0.006	0.006	-0.000	0.006	0.000***	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.021	0.000	-0.014	0.000	0.000	0.000	0.000	0.006	0.006	0.000	0.000	0.000	-0.014	0.006	0.000	-0.014	0.000	-0.008	0.000	0.006	-0.014	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000
